# WALLABY DR2 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
WALLABY_J000810        23.4     1.07    84.11  11.49    19.49    22.24     0.26
WALLABY_J000810        23.4     1.36    66.35   5.39    21.55    24.59     0.15
WALLABY_J000810        23.4     1.64    84.66   9.54    23.03    26.28     0.08
WALLABY_J000810        23.4     1.93    66.60  10.10    24.14    27.54     0.04
WALLABY_J000810        23.4     2.22    72.15   8.97    24.98    28.51     0.02
WALLABY_J000810        23.4     2.50    69.19   7.85    25.66    29.28     0.01
WALLABY_J000810        23.4     2.79    62.68   7.70    26.20    29.89     0.01
WALLABY_J000810        23.4     3.08    69.10   3.65    26.65    30.41     0.00
WALLABY_J000810        23.4     3.36    83.03   8.90    27.02    30.83     0.00
WALLABY_J000810        23.4     3.65    82.97   8.66    27.34    31.20     0.00
WALLABY_J000810        23.4     3.93    79.86  11.61    27.61    31.51     0.00
WALLABY_J000810        23.4     4.22    70.14   8.05    27.85    31.78     0.00
WALLABY_J000810        23.4     4.51    85.54   7.54    28.06    32.02     0.00
WALLABY_J000810        23.4     4.79    79.44   7.57    28.24    32.23     0.00
WALLABY_J000810        23.4     5.08    71.14   6.92    28.41    32.42     0.00
WALLABY_J000810        23.4     5.37    56.93   7.69    28.55    32.58     0.00
WALLABY_J000810        23.4     5.65    77.58   6.54    28.69    32.73     0.00
WALLABY_J000810        23.4     5.94    84.15   9.82    28.81    32.87     0.00
WALLABY_J000810        23.4     6.22    75.98   9.40    28.92    32.99     0.00
WALLABY_J000810        23.4     6.51    61.08   5.69    29.01    33.11     0.00
WALLABY_J000812        34.2     0.50   171.17  15.52    11.30    10.24     1.11
WALLABY_J000812        34.2     1.23   160.54  16.16    25.79    23.37     1.47
WALLABY_J000812        34.2     1.95   145.51  12.17    36.94    33.47     1.23
WALLABY_J000812        34.2     2.68   147.94  10.96    45.08    40.84     0.88
WALLABY_J000812        34.2     3.41   141.38  15.74    51.00    46.21     0.58
WALLABY_J000812        34.2     4.13   148.60  14.56    55.40    50.20     0.37
WALLABY_J000812        34.2     4.86   184.95  12.08    58.76    53.23     0.23
WALLABY_J000812        34.2     5.59   145.38  12.78    61.37    55.61     0.14
WALLABY_J000812        34.2     6.31   183.15  12.62    63.47    57.50     0.08
WALLABY_J000812        34.2     7.04   149.99  13.77    65.17    59.05     0.05
WALLABY_J000812        34.2     7.76   142.68  16.10    66.59    60.33     0.03
WALLABY_J000812        34.2     8.49   169.32  11.43    67.77    61.41     0.02
WALLABY_J000812        34.2     9.22   182.00  13.81    68.79    62.32     0.01
WALLABY_J000812        34.2     9.94   142.19  13.74    69.66    63.11     0.01
WALLABY_J000812        34.2    10.67   163.67   9.25    70.42    63.80     0.00
WALLABY_J000812        34.2    11.40   186.14  18.23    71.09    64.40     0.00
WALLABY_J000812        34.2    12.12   176.93  13.64    71.67    64.94     0.00
WALLABY_J000812        34.2    12.85   140.49  15.54    72.20    65.41     0.00
WALLABY_J000812        34.2    13.58   162.45   9.99    72.67    65.84     0.00
WALLABY_J000812        34.2    14.30   137.02  17.08    73.09    66.22     0.00
WALLABY_J000812        34.2    15.03   169.18  12.52    73.48    66.57     0.00
WALLABY_J000812        34.2    15.76   165.92   8.62    73.83    66.89     0.00
WALLABY_J000812        34.2    16.48   170.36  10.38    74.14    67.18     0.00
WALLABY_J000812        34.2    17.21   154.21  10.77    74.44    67.44     0.00
WALLABY_J000812        34.2    17.94   156.33  11.68    74.71    67.69     0.00
WALLABY_J000812        34.2    18.66   175.02  10.65    74.95    67.91     0.00
WALLABY_J000812        34.2    19.39   179.80  14.85    75.18    68.12     0.00
WALLABY_J000812        34.2    20.11   187.21  13.58    75.40    68.31     0.00
WALLABY_J000812        34.2    20.84   184.74  14.25    75.60    68.49     0.00
WALLABY_J000819        68.3     0.50   147.84  12.53    12.49    11.38     1.14
WALLABY_J000819        68.3     1.41   152.34  14.05    30.92    28.18     1.24
WALLABY_J000819        68.3     2.33   130.74  11.92    42.66    38.88     0.76
WALLABY_J000819        68.3     3.24   146.01  10.77    49.96    45.52     0.39
WALLABY_J000819        68.3     4.16   156.35  12.03    54.72    49.86     0.19
WALLABY_J000819        68.3     5.07   152.87  12.73    58.01    52.87     0.09
WALLABY_J000819        68.3     5.98   147.06  13.18    60.41    55.05     0.04
WALLABY_J000819        68.3     6.90   151.47  14.55    62.22    56.70     0.02
WALLABY_J000819        68.3     7.81   149.13  10.52    63.63    57.98     0.01
WALLABY_J000819        68.3     8.72   141.68  10.35    64.76    59.01     0.00
WALLABY_J000819        68.3     9.64   141.11   9.34    65.68    59.86     0.00
WALLABY_J000819        68.3    10.55   184.66  12.16    66.45    60.56     0.00
WALLABY_J000819        68.3    11.47   158.81  10.85    67.10    61.15     0.00
WALLABY_J000820        29.4     0.50    60.05   7.60    10.26    11.04     0.56
WALLABY_J000820        29.4     0.72    75.98  10.66    13.44    14.46     0.46
WALLABY_J000820        29.4     0.94    48.53   6.18    15.86    17.07     0.35
WALLABY_J000820        29.4     1.16    73.37   8.57    17.71    19.06     0.24
WALLABY_J000820        29.4     1.38    67.45  10.69    19.14    20.60     0.17
WALLABY_J000820        29.4     1.60    62.96   7.06    20.26    21.81     0.11
WALLABY_J000820        29.4     1.81    57.62  12.03    21.17    22.78     0.07
WALLABY_J000820        29.4     2.03    67.81   8.09    21.90    23.57     0.05
WALLABY_J000820        29.4     2.25    72.15   5.87    22.51    24.23     0.03
WALLABY_J000820        29.4     2.47    66.57  10.20    23.03    24.78     0.02
WALLABY_J000820        29.4     2.69    61.55  11.37    23.46    25.25     0.01
WALLABY_J000820        29.4     2.91    79.33   5.70    23.84    25.65     0.01
WALLABY_J000820        29.4     3.13    64.72   9.08    24.17    26.00     0.01
WALLABY_J000820        29.4     3.35    52.71   6.85    24.45    26.31     0.00
WALLABY_J000820        29.4     3.57    65.96   6.15    24.71    26.59     0.00
WALLABY_J000820        29.4     3.79    60.15   6.43    24.93    26.83     0.00
WALLABY_J000820        29.4     4.01    60.90   8.62    25.13    27.04     0.00
WALLABY_J000820        29.4     4.23    77.73  10.78    25.31    27.24     0.00
WALLABY_J000820        29.4     4.44    71.03   8.08    25.48    27.42     0.00
WALLABY_J000820        29.4     4.66    48.02   9.04    25.63    27.58     0.00
WALLABY_J000820        29.4     4.88    51.68   7.09    25.76    27.72     0.00
WALLABY_J000820        29.4     5.10    65.06   7.94    25.89    27.86     0.00
WALLABY_J000820        29.4     5.32    70.22   6.46    26.00    27.98     0.00
WALLABY_J000820        29.4     5.54    53.66   4.58    26.11    28.09     0.00
WALLABY_J000841        28.4     0.50    98.07  12.03    10.43     9.73     0.81
WALLABY_J000841        28.4     1.09    90.27  11.04    19.94    18.60     0.75
WALLABY_J000841        28.4     1.68   102.38   9.59    26.22    24.46     0.47
WALLABY_J000841        28.4     2.26    83.83  13.92    30.34    28.30     0.26
WALLABY_J000841        28.4     2.85    77.38   8.26    33.13    30.91     0.14
WALLABY_J000841        28.4     3.44    98.64  10.95    35.13    32.77     0.07
WALLABY_J000841        28.4     4.03    86.41  11.42    36.60    34.15     0.04
WALLABY_J000841        28.4     4.62    95.69   9.16    37.74    35.21     0.02
WALLABY_J000841        28.4     5.21    98.33  10.86    38.64    36.04     0.01
WALLABY_J000841        28.4     5.79    96.41  11.63    39.36    36.72     0.00
WALLABY_J000841        28.4     6.38    77.28  10.23    39.96    37.28     0.00
WALLABY_J000841        28.4     6.97    95.04  10.68    40.46    37.75     0.00
WALLABY_J000841        28.4     7.56    99.18   9.95    40.89    38.14     0.00
WALLABY_J000841        28.4     8.15    78.89  11.33    41.26    38.49     0.00
WALLABY_J000841        28.4     8.74    80.66   9.28    41.57    38.78     0.00
WALLABY_J000841        28.4     9.32    85.01   9.11    41.85    39.04     0.00
WALLABY_J000841        28.4     9.91   102.06   9.78    42.10    39.27     0.00
WALLABY_J000841        28.4    10.50    70.57  12.11    42.32    39.48     0.00
WALLABY_J000841        28.4    11.09    99.94   6.24    42.51    39.66     0.00
WALLABY_J000841        28.4    11.68    97.86   7.92    42.69    39.82     0.00
WALLABY_J000841        28.4    12.27    91.08  14.29    42.85    39.97     0.00
WALLABY_J000844        21.5     0.50   122.94  13.58    13.60    12.96     0.97
WALLABY_J000844        21.5     0.68    97.36   9.93    17.68    16.85     0.97
WALLABY_J000844        21.5     0.86   105.63  10.29    21.26    20.26     0.91
WALLABY_J000844        21.5     1.04   106.52  11.47    24.35    23.21     0.80
WALLABY_J000844        21.5     1.21   118.10  12.51    27.00    25.74     0.69
WALLABY_J000844        21.5     1.39   134.21  13.31    29.28    27.91     0.58
WALLABY_J000844        21.5     1.57   104.61  13.50    31.23    29.77     0.48
WALLABY_J000844        21.5     1.75   109.12   9.00    32.92    31.38     0.39
WALLABY_J000844        21.5     1.93    86.42  13.37    34.39    32.78     0.32
WALLABY_J000844        21.5     2.11   108.82  11.49    35.67    34.00     0.25
WALLABY_J000844        21.5     2.28   120.17   9.42    36.80    35.07     0.20
WALLABY_J000844        21.5     2.46   128.61   8.18    37.79    36.02     0.16
WALLABY_J000844        21.5     2.64   106.10   8.87    38.67    36.86     0.13
WALLABY_J000844        21.5     2.82   117.31  11.19    39.46    37.61     0.10
WALLABY_J000844        21.5     3.00   120.26   9.48    40.17    38.28     0.08
WALLABY_J000844        21.5     3.18    93.20  11.19    40.80    38.89     0.06
WALLABY_J000844        21.5     3.35   120.94   8.21    41.38    39.44     0.05
WALLABY_J000844        21.5     3.53   102.06   8.96    41.90    39.94     0.04
WALLABY_J000844        21.5     3.71   112.01  10.28    42.38    40.40     0.03
WALLABY_J000844        21.5     3.89    96.51  10.12    42.82    40.82     0.02
WALLABY_J000844        21.5     4.07   106.39   7.91    43.23    41.20     0.02
WALLABY_J000844        21.5     4.25    93.75   9.21    43.60    41.56     0.01
WALLABY_J000844        21.5     4.42   111.15   6.98    43.94    41.88     0.01
WALLABY_J000844        21.5     4.60   125.55  10.60    44.26    42.19     0.01
WALLABY_J000844        21.5     4.78   109.73  13.52    44.56    42.47     0.01
WALLABY_J000844        21.5     4.96    96.41   8.93    44.83    42.73     0.01
WALLABY_J000844        21.5     5.14   106.39   8.56    45.09    42.98     0.00
WALLABY_J000844        21.5     5.32   111.94  12.43    45.33    43.21     0.00
WALLABY_J000844        21.5     5.49   108.11   8.12    45.56    43.43     0.00
WALLABY_J000847        86.2     0.50   164.65  15.67    11.61    10.50     1.18
WALLABY_J000847        86.2     0.90   185.21  18.34    20.31    18.37     1.58
WALLABY_J000847        86.2     1.30   176.90  14.19    28.18    25.48     1.67
WALLABY_J000847        86.2     1.70   191.26  14.05    35.08    31.73     1.59
WALLABY_J000847        86.2     2.10   180.85  12.87    41.03    37.11     1.43
WALLABY_J000847        86.2     2.50   206.47  16.37    46.11    41.70     1.23
WALLABY_J000847        86.2     2.90   162.65  18.13    50.44    45.61     1.03
WALLABY_J000847        86.2     3.30   204.03  13.93    54.13    48.95     0.84
WALLABY_J000847        86.2     3.70   197.24  14.82    57.30    51.81     0.68
WALLABY_J000847        86.2     4.10   190.95  14.64    60.02    54.28     0.55
WALLABY_J000847        86.2     4.50   199.44  12.77    62.38    56.41     0.43
WALLABY_J000847        86.2     4.90   205.40  15.78    64.45    58.28     0.34
WALLABY_J000847        86.2     5.30   186.24  14.23    66.26    59.92     0.27
WALLABY_J000847        86.2     5.70   210.29  14.77    67.86    61.36     0.21
WALLABY_J000847        86.2     6.10   196.26  16.24    69.28    62.65     0.17
WALLABY_J000847        86.2     6.50   178.74  13.66    70.55    63.80     0.13
WALLABY_J000847        86.2     6.90   166.70  14.50    71.69    64.83     0.10
WALLABY_J000847        86.2     7.30   200.04  12.86    72.72    65.76     0.08
WALLABY_J000847        86.2     7.70   186.22  12.13    73.66    66.61     0.06
WALLABY_J000847        86.2     8.10   160.15  14.55    74.51    67.38     0.05
WALLABY_J000847        86.2     8.50   191.14  14.73    75.28    68.08     0.04
WALLABY_J000847        86.2     8.90   182.05  16.16    76.00    68.72     0.03
WALLABY_J000847        86.2     9.30   177.65  12.78    76.65    69.31     0.02
WALLABY_J000847        86.2     9.70   198.55  12.21    77.26    69.86     0.02
WALLABY_J000847        86.2    10.10   172.15  17.87    77.81    70.37     0.01
WALLABY_J000847        86.2    10.50   179.62  14.57    78.33    70.84     0.01
WALLABY_J000848        48.4     0.50    46.31   5.23     8.91    10.82     0.42
WALLABY_J000848        48.4     0.64    55.78   6.31    10.58    12.84     0.35
WALLABY_J000848        48.4     0.78    48.60   8.43    11.92    14.47     0.28
WALLABY_J000848        48.4     0.92    54.92   8.57    13.01    15.79     0.21
WALLABY_J000848        48.4     1.06    44.23   5.32    13.90    16.88     0.16
WALLABY_J000848        48.4     1.20    48.81   6.79    14.64    17.77     0.12
WALLABY_J000848        48.4     1.34    48.26   7.34    15.25    18.52     0.08
WALLABY_J000848        48.4     1.48    70.62   8.15    15.77    19.15     0.06
WALLABY_J000848        48.4     1.62    48.27   7.16    16.22    19.69     0.04
WALLABY_J000848        48.4     1.76    27.12  10.65    16.60    20.15     0.03
WALLABY_J000848        48.4     1.90    59.63   7.38    16.93    20.55     0.02
WALLABY_J000848        48.4     2.04    48.92  10.59    17.22    20.91     0.02
WALLABY_J000848        48.4     2.18    53.30   6.65    17.48    21.22     0.01
WALLABY_J000848        48.4     2.32    50.00   4.37    17.71    21.50     0.01
WALLABY_J000848        48.4     2.46    35.43  12.60    17.91    21.74     0.01
WALLABY_J000848        48.4     2.60    61.18   7.40    18.10    21.97     0.00
WALLABY_J000848        48.4     2.74    43.38   8.31    18.26    22.17     0.00
WALLABY_J000848        48.4     2.88    44.58   4.68    18.41    22.35     0.00
WALLABY_J000848        48.4     3.02    55.32   8.10    18.55    22.52     0.00
WALLABY_J000848        48.4     3.16    52.94   9.22    18.68    22.67     0.00
WALLABY_J000848        48.4     3.30    57.16   5.28    18.79    22.81     0.00
WALLABY_J000848        48.4     3.44    53.55   7.29    18.90    22.94     0.00
WALLABY_J000848        48.4     3.57    50.95   7.45    19.00    23.06     0.00
WALLABY_J000848        48.4     3.71    56.06   5.01    19.09    23.17     0.00
WALLABY_J000848        48.4     3.85    33.67  10.82    19.17    23.27     0.00
WALLABY_J000848        48.4     3.99    51.10   2.22    19.25    23.37     0.00
WALLABY_J000848        48.4     4.13    48.39   3.30    19.33    23.46     0.00
WALLABY_J000848        48.4     4.27    53.48   7.79    19.39    23.54     0.00
WALLABY_J000852        10.1     0.50    52.43  10.82    11.82    16.51     0.49
WALLABY_J000852        10.1     0.62    70.16   4.36    13.58    18.98     0.39
WALLABY_J000852        10.1     0.74    70.26   7.52    15.00    20.96     0.30
WALLABY_J000852        10.1     0.87    72.92   4.43    16.15    22.57     0.22
WALLABY_J000852        10.1     0.99    75.09   7.76    17.09    23.88     0.16
WALLABY_J000852        10.1     1.11    68.18   9.02    17.87    24.97     0.12
WALLABY_J000852        10.1     1.23    67.16   7.67    18.53    25.88     0.08
WALLABY_J000852        10.1     1.36    63.31   4.06    19.08    26.66     0.06
