# APERTIF DR1 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
APERTIF_J000956        32.4     3.05    77.68  10.79    26.95    24.84     0.00
APERTIF_J000956        32.4     3.58    74.32   9.19    27.59    25.43     0.00
APERTIF_J000956        32.4     4.11    79.86  13.40    28.07    25.88     0.00
APERTIF_J000956        32.4     4.64    71.63   9.42    28.45    26.22     0.00
APERTIF_J000956        32.4     5.17    68.01   8.82    28.75    26.50     0.00
APERTIF_J000956        32.4     5.70    42.20  11.67    28.99    26.72     0.00
APERTIF_J000964        14.0     0.40    80.21  16.89    12.19    11.26     0.51
APERTIF_J000964        14.0     0.58    64.77  10.63    16.29    15.04     0.42
APERTIF_J000964        14.0     0.77    89.76  10.38    19.44    17.95     0.31
APERTIF_J000964        14.0     0.95    88.46   9.49    21.87    20.19     0.22
APERTIF_J000964        14.0     1.13   107.28  14.24    23.75    21.93     0.15
APERTIF_J000964        14.0     1.32    63.94   9.72    25.24    23.30     0.10
APERTIF_J000964        14.0     1.50    66.67  11.05    26.43    24.40     0.06
APERTIF_J000964        14.0     1.68    67.63  14.26    27.41    25.30     0.04
APERTIF_J000964        14.0     1.87    71.12   9.38    28.22    26.05     0.03
APERTIF_J000964        14.0     2.05    89.64  15.36    28.90    26.68     0.02
APERTIF_J000964        14.0     2.23   101.37  13.28    29.48    27.22     0.01
APERTIF_J000964        14.0     2.42    80.63   7.49    29.97    27.68     0.01
APERTIF_J000964        14.0     2.60    75.89  14.37    30.41    28.08     0.00
APERTIF_J000964        14.0     2.78    81.86  13.23    30.79    28.43     0.00
APERTIF_J000964        14.0     2.97    74.70   8.89    31.12    28.74     0.00
APERTIF_J000964        14.0     3.15    94.63   9.58    31.42    29.01     0.00
APERTIF_J000964        14.0     3.33    89.74  12.89    31.69    29.26     0.00
APERTIF_J000964        14.0     3.51    98.15  11.61    31.93    29.48     0.00
APERTIF_J000964        14.0     3.70    73.81  12.31    32.15    29.68     0.00
APERTIF_J000964        14.0     3.88    89.43   7.68    32.34    29.86     0.00
APERTIF_J000964        14.0     4.06    84.15  10.15    32.52    30.03     0.00
APERTIF_J000964        14.0     4.25    72.72   9.95    32.69    30.18     0.00
APERTIF_J000964        14.0     4.43    79.11  11.16    32.84    30.32     0.00
APERTIF_J000966        39.4     0.40    67.75   6.71    11.16    13.43     0.34
APERTIF_J000966        39.4     0.69    78.11   8.12    15.44    18.58     0.15
APERTIF_J000966        39.4     0.99    67.30   9.13    17.83    21.46     0.06
APERTIF_J000966        39.4     1.28    68.43   7.23    19.31    23.24     0.02
APERTIF_J000966        39.4     1.57    71.74  13.28    20.29    24.41     0.01
APERTIF_J000966        39.4     1.86    62.57   7.73    20.98    25.25     0.00
APERTIF_J000966        39.4     2.16    45.46   7.84    21.50    25.87     0.00
APERTIF_J000966        39.4     2.45    75.13   8.11    21.89    26.35     0.00
APERTIF_J000968        57.0     0.40    71.36   9.35     9.37     8.01     0.45
APERTIF_J000968        57.0     0.73    83.37  11.08    15.04    12.85     0.36
APERTIF_J000968        57.0     1.05    75.79   9.84    18.94    16.18     0.23
APERTIF_J000968        57.0     1.38    67.54  11.73    21.61    18.47     0.13
APERTIF_J000968        57.0     1.70    77.59   8.26    23.51    20.09     0.07
APERTIF_J000968        57.0     2.03    56.79   9.21    24.90    21.28     0.04
APERTIF_J000968        57.0     2.36    71.61  12.07    25.95    22.18     0.02
APERTIF_J000968        57.0     2.68    76.80  14.44    26.78    22.89     0.01
APERTIF_J000968        57.0     3.01    83.58  11.08    27.44    23.45     0.01
APERTIF_J000968        57.0     3.34    89.89  10.54    27.98    23.91     0.00
APERTIF_J000968        57.0     3.66    80.35  11.41    28.43    24.30     0.00
APERTIF_J000968        57.0     3.99    83.09  11.64    28.81    24.62     0.00
APERTIF_J000968        57.0     4.31    67.60  11.76    29.13    24.90     0.00
APERTIF_J000968        57.0     4.64    70.80   7.36    29.41    25.14     0.00
APERTIF_J000968        57.0     4.97    74.57   9.25    29.66    25.35     0.00
APERTIF_J000968        57.0     5.29    63.11  12.72    29.87    25.53     0.00
APERTIF_J000968        57.0     5.62    74.55  14.38    30.07    25.69     0.00
APERTIF_J000968        57.0     5.95    99.15   9.44    30.24    25.84     0.00
APERTIF_J000968        57.0     6.27    80.63  13.48    30.39    25.97     0.00
APERTIF_J000968        57.0     6.60    84.84   9.88    30.53    26.09     0.00
APERTIF_J000970         7.3     0.40   116.67  14.71     9.80     7.75     0.62
APERTIF_J000970         7.3     0.91   122.09  12.15    20.10    15.89     0.64
APERTIF_J000970         7.3     1.42   135.86  13.58    27.37    21.64     0.43
APERTIF_J000970         7.3     1.93    90.18  15.40    32.34    25.57     0.26
APERTIF_J000970         7.3     2.44    94.74  11.76    35.80    28.31     0.14
APERTIF_J000970         7.3     2.95   121.20  13.44    38.31    30.30     0.08
APERTIF_J000970         7.3     3.46   110.93  12.54    40.19    31.78     0.04
APERTIF_J000970         7.3     3.97   114.48  10.77    41.64    32.93     0.02
APERTIF_J000970         7.3     4.48   117.09  11.27    42.79    33.84     0.01
APERTIF_J000970         7.3     4.99   103.82  13.05    43.72    34.57     0.01
APERTIF_J000970         7.3     5.50   113.75  15.14    44.49    35.18     0.00
APERTIF_J000970         7.3     6.01   127.43  13.39    45.13    35.69     0.00
APERTIF_J000970         7.3     6.51   107.62  10.70    45.68    36.13     0.00
APERTIF_J000970         7.3     7.02   104.88  10.70    46.15    36.50     0.00
APERTIF_J000970         7.3     7.53   109.77  15.25    46.56    36.82     0.00
APERTIF_J000970         7.3     8.04   115.82  12.91    46.92    37.11     0.00
APERTIF_J000970         7.3     8.55   118.67  13.56    47.24    37.36     0.00
APERTIF_J000974        56.3     0.40    79.90  11.53    13.55    15.73     0.42
APERTIF_J000974        56.3     0.57    86.82   9.35    17.04    19.78     0.28
APERTIF_J000974        56.3     0.74    73.84  10.52    19.52    22.66     0.17
APERTIF_J000974        56.3     0.91   103.69  13.37    21.32    24.75     0.10
APERTIF_J000974        56.3     1.08    89.03   7.67    22.67    26.32     0.06
APERTIF_J000974        56.3     1.25    88.64   8.16    23.70    27.52     0.03
APERTIF_J000974        56.3     1.42    84.65   7.63    24.52    28.47     0.02
APERTIF_J000974        56.3     1.59    78.80  12.39    25.18    29.23     0.01
APERTIF_J000974        56.3     1.76    83.86  14.37    25.72    29.86     0.01
APERTIF_J000974        56.3     1.93    73.88   6.94    26.18    30.39     0.00
APERTIF_J000974        56.3     2.10    74.76  11.14    26.56    30.84     0.00
APERTIF_J000974        56.3     2.27    74.22   8.32    26.89    31.22     0.00
APERTIF_J000974        56.3     2.44    67.66  11.66    27.17    31.55     0.00
APERTIF_J000974        56.3     2.61    86.60   9.10    27.42    31.84     0.00
APERTIF_J000974        56.3     2.78    90.50  12.15    27.64    32.09     0.00
APERTIF_J000974        56.3     2.95    86.29   6.29    27.84    32.32     0.00
APERTIF_J000974        56.3     3.12    67.13  12.47    28.01    32.52     0.00
APERTIF_J000974        56.3     3.30    82.57  11.38    28.17    32.71     0.00
APERTIF_J000974        56.3     3.47    70.24  15.92    28.31    32.87     0.00
APERTIF_J000974        56.3     3.64    92.80  12.39    28.44    33.02     0.00
APERTIF_J000974        56.3     3.81    88.32  15.87    28.56    33.16     0.00
APERTIF_J000974        56.3     3.98    62.97  11.27    28.67    33.28     0.00
APERTIF_J000974        56.3     4.15    84.99   4.41    28.76    33.40     0.00
APERTIF_J000974        56.3     4.32    76.87   7.03    28.86    33.50     0.00
APERTIF_J000975        13.8     0.40    78.22  12.36    11.33     9.75     0.54
APERTIF_J000975        13.8     0.57    74.80  11.93    15.25    13.12     0.50
APERTIF_J000975        13.8     0.75    83.85  12.05    18.48    15.89     0.41
APERTIF_J000975        13.8     0.92    89.47  10.36    21.09    18.15     0.32
APERTIF_J000975        13.8     1.10    97.65   9.20    23.22    19.97     0.24
APERTIF_J000975        13.8     1.27    79.24   6.09    24.95    21.47     0.18
APERTIF_J000975        13.8     1.44    98.90  12.30    26.38    22.70     0.13
APERTIF_J000975        13.8     1.62    80.75   7.95    27.58    23.72     0.09
APERTIF_J000975        13.8     1.79    74.84   9.41    28.58    24.59     0.07
APERTIF_J000975        13.8     1.96    77.09  12.71    29.44    25.32     0.05
APERTIF_J000975        13.8     2.14    85.09   8.93    30.17    25.96     0.03
APERTIF_J000975        13.8     2.31    76.80  12.03    30.81    26.51     0.02
APERTIF_J000975        13.8     2.49    88.20   6.34    31.37    26.99     0.02
APERTIF_J000975        13.8     2.66    91.61  13.54    31.87    27.41     0.01
APERTIF_J000975        13.8     2.83    97.37  12.90    32.30    27.79     0.01
APERTIF_J000975        13.8     3.01    86.88  11.45    32.69    28.13     0.01
APERTIF_J000975        13.8     3.18    69.81  10.22    33.04    28.43     0.00
APERTIF_J000975        13.8     3.36    87.67   6.38    33.36    28.70     0.00
APERTIF_J000975        13.8     3.53    87.05   9.88    33.65    28.95     0.00
APERTIF_J000975        13.8     3.70    94.87  12.13    33.91    29.17     0.00
APERTIF_J000975        13.8     3.88    85.44   8.59    34.15    29.38     0.00
APERTIF_J000975        13.8     4.05    90.97  10.19    34.37    29.57     0.00
APERTIF_J000975        13.8     4.23   106.01  15.63    34.57    29.74     0.00
APERTIF_J000975        13.8     4.40    88.92  10.76    34.76    29.90     0.00
APERTIF_J000976        14.1     0.40    88.08  15.35    11.33    10.41     0.47
APERTIF_J000976        14.1     0.79    69.38  12.34    18.42    16.93     0.28
APERTIF_J000976        14.1     1.18    63.57   8.33    22.52    20.70     0.13
APERTIF_J000976        14.1     1.57    67.59  10.86    25.03    23.01     0.05
APERTIF_J000976        14.1     1.96    45.48  13.14    26.69    24.53     0.02
APERTIF_J000976        14.1     2.35    95.57  14.37    27.84    25.59     0.01
APERTIF_J000976        14.1     2.74    57.79  10.16    28.69    26.37     0.00
APERTIF_J000976        14.1     3.12    84.30   8.30    29.34    26.97     0.00
APERTIF_J000976        14.1     3.51    80.50  14.39    29.86    27.44     0.00
APERTIF_J000976        14.1     3.90    62.23  12.18    30.27    27.82     0.00
APERTIF_J000984        25.2     0.40    66.82  13.05     8.82    10.43     0.27
APERTIF_J000984        25.2     0.94    47.86   9.72    13.97    16.52     0.06
APERTIF_J000984        25.2     1.49    46.89  11.87    15.99    18.90     0.01
APERTIF_J000984        25.2     2.03    57.98  11.19    17.01    20.11     0.00
APERTIF_J000984        25.2     2.57    54.06   9.65    17.61    20.83     0.00
APERTIF_J000984        25.2     3.11    47.32   6.25    18.02    21.30     0.00
APERTIF_J000984        25.2     3.66    55.12   8.23    18.30    21.64     0.00
APERTIF_J000984        25.2     4.20    56.91   7.22    18.51    21.89     0.00
APERTIF_J000984        25.2     4.74    56.03  10.72    18.68    22.09     0.00
APERTIF_J001004        22.8     0.40    68.46   6.99     9.57     8.40     0.44
APERTIF_J001004        22.8     0.60    70.71   7.44    13.28    11.65     0.38
APERTIF_J001004        22.8     0.80    73.26   9.24    16.16    14.19     0.29
APERTIF_J001004        22.8     1.01    85.89  14.83    18.39    16.14     0.21
APERTIF_J001004        22.8     1.21    73.59  15.08    20.13    17.66     0.14
APERTIF_J001004        22.8     1.41    73.70  14.84    21.49    18.87     0.09
APERTIF_J001004        22.8     1.61    71.63   5.02    22.59    19.83     0.06
APERTIF_J001004        22.8     1.81    68.22   7.02    23.49    20.62     0.04
APERTIF_J001004        22.8     2.02    67.83  11.09    24.23    21.27     0.03
APERTIF_J001004        22.8     2.22    79.15  12.39    24.85    21.81     0.02
APERTIF_J001004        22.8     2.42    63.46  10.75    25.38    22.28     0.01
APERTIF_J001004        22.8     2.62    74.04  10.10    25.84    22.68     0.01
APERTIF_J001004        22.8     2.82    58.88  10.41    26.23    23.03     0.00
APERTIF_J001004        22.8     3.03    70.40   9.20    26.58    23.33     0.00
APERTIF_J001004        22.8     3.23    69.09   6.91    26.88    23.60     0.00
APERTIF_J001004        22.8     3.43    68.95  10.20    27.15    23.83     0.00
APERTIF_J001004        22.8     3.63    72.22  11.71    27.40    24.05     0.00
APERTIF_J001011        13.5     0.40   102.06  11.81    11.20     9.26     0.59
APERTIF_J001011        13.5     1.28    96.64  13.67    26.31    21.77     0.26
APERTIF_J001011        13.5     2.16    84.56  11.01    32.69    27.04     0.06
APERTIF_J001011        13.5     3.05    93.24   8.03    35.87    29.67     0.01
APERTIF_J001011        13.5     3.93   115.37  10.66    37.73    31.21     0.00
APERTIF_J001011        13.5     4.81   108.27  12.52    38.94    32.21     0.00
APERTIF_J001011        13.5     5.69    69.32  14.66    39.79    32.91     0.00
APERTIF_J001011        13.5     6.57    98.92  10.11    40.41    33.43     0.00
APERTIF_J001011        13.5     7.45    92.14  14.14    40.89    33.82     0.00
APERTIF_J001024        21.3     0.40    77.17  15.13    11.97    10.86     0.51
APERTIF_J001024        21.3     0.81    72.54  12.64    19.91    18.07     0.30
APERTIF_J001024        21.3     1.22    92.93  11.39    24.45    22.18     0.13
APERTIF_J001024        21.3     1.63    62.01  11.11    27.20    24.67     0.05
APERTIF_J001024        21.3     2.05    70.19  11.76    28.99    26.30     0.02
APERTIF_J001024        21.3     2.46    89.60  12.00    30.23    27.43     0.01
APERTIF_J001024        21.3     2.87   111.01  11.29    31.15    28.26     0.00
APERTIF_J001024        21.3     3.28    80.56  13.91    31.84    28.89     0.00
APERTIF_J001024        21.3     3.69    79.88   5.70    32.39    29.39     0.00
APERTIF_J001024        21.3     4.10    87.30  12.12    32.83    29.79     0.00
APERTIF_J001024        21.3     4.52    72.39   6.92    33.20    30.12     0.00
APERTIF_J001024        21.3     4.93   100.71  13.53    33.50    30.39     0.00
APERTIF_J001024        21.3     5.34    72.15  12.14    33.76    30.63     0.00
APERTIF_J001024        21.3     5.75    74.44  10.52    33.98    30.83     0.00
APERTIF_J001024        21.3     6.16    80.86  12.72    34.17    31.00     0.00
APERTIF_J001024        21.3     6.57    94.17   7.50    34.34    31.16     0.00
APERTIF_J001024        21.3     6.99    86.43  11.95    34.49    31.29     0.00
APERTIF_J001027        92.8     0.40    66.57   7.55     8.27     7.43     0.36
APERTIF_J001027        92.8     0.58    47.44  10.27    11.07     9.95     0.31
APERTIF_J001027        92.8     0.76    71.73   6.82    13.29    11.93     0.24
APERTIF_J001027        92.8     0.94    61.74  10.69    15.02    13.49     0.17
APERTIF_J001027        92.8     1.12    47.63  15.44    16.39    14.72     0.12
APERTIF_J001027        92.8     1.30    61.57  15.49    17.48    15.70     0.08
APERTIF_J001027        92.8     1.48    66.17  11.22    18.37    16.50     0.06
APERTIF_J001027        92.8     1.66    43.34   8.23    19.10    17.16     0.04
APERTIF_J001027        92.8     1.83    55.76  11.43    19.71    17.70     0.03
APERTIF_J001027        92.8     2.01    49.92   6.97    20.22    18.16     0.02
APERTIF_J001027        92.8     2.19    81.16   9.03    20.66    18.56     0.01
APERTIF_J001027        92.8     2.37    47.40  12.06    21.04    18.90     0.01
APERTIF_J001027        92.8     2.55    62.07   9.96    21.37    19.19     0.00
APERTIF_J001027        92.8     2.73    42.36  11.18    21.66    19.45     0.00
